,Query ID,Subject ID,Genome,Genome ID,Accession,Description,Sequence Type,Identity (%),Query cover (%),Subject cover (%,Hit from,Hit to,Query Length,Subject Length,Score,E value
,NODE_49_length_547_cov_0.771429,379893.5.LIFV01000006,Trabulsiella odontotermitis strain TbO2.3,379893.5,LIFV01000006,"Trabulsiella odontotermitis strain TbO2.3 contig6, whole genome shotgun sequence.",contig,74,99.63,0.18,272728,273272,547,299695,221,4e-54
,NODE_49_length_547_cov_0.771429,1239307.3.CP006569,Sodalis sp. HS1,1239307.3,CP006569,"Sodalis sp. HS1, complete genome.",chromosome,74,63.62,0.01,2632699,2632352,547,4709528,145,2e-31
,NODE_50_length_546_cov_0.747017,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,100,100.00,0.01,3149017,3148472,546,4791961,998,0
,NODE_50_length_546_cov_0.747017,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,100,100.00,0.01,3163522,3162977,546,4809037,998,0
,NODE_50_length_546_cov_0.747017,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,100.00,0.01,3116453,3115908,546,4585229,987,0
,NODE_50_length_546_cov_0.747017,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,3307631,3307086,546,4857432,982,0
,NODE_50_length_546_cov_0.747017,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,3325882,3325337,546,4870265,982,0
,NODE_50_length_546_cov_0.747017,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,92,100.00,0.01,3016556,3016011,546,4460105,755,0
,NODE_50_length_546_cov_0.747017,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,96,82.78,0.01,4395788,4396240,546,4600800,725,0
,NODE_50_length_546_cov_0.747017,290338.8.NC_009792,Citrobacter koseri ATCC BAA-895,290338.8,NC_009792,"Citrobacter koseri ATCC BAA-895, complete genome.",chromosome,80,100.00,0.01,4059839,4059300,546,4720462,383,5e-103
,NODE_52_length_544_cov_1.131894,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,4228661,4229204,544,4857432,978,0
,NODE_52_length_544_cov_1.131894,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,4242245,4242788,544,4870265,978,0
,NODE_52_length_544_cov_1.131894,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,100.00,0.01,4006726,4007269,544,4585229,961,0
,NODE_52_length_544_cov_1.131894,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,98,100.00,0.01,3702328,3701785,544,4791961,950,0
,NODE_52_length_544_cov_1.131894,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,98,100.00,0.01,3716666,3716123,544,4809037,950,0
,NODE_52_length_544_cov_1.131894,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,92,100.00,0.01,3574986,3574443,544,4600800,773,0
,NODE_52_length_544_cov_1.131894,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,91,100.00,0.01,3902469,3903012,544,4460105,723,0
,NODE_52_length_544_cov_1.131894,1333848.3.CP007557,Citrobacter freundii CFNIH1,1333848.3,CP007557,"Citrobacter freundii CFNIH1, complete genome.",chromosome,85,100.00,0.01,1426687,1427230,544,5099034,551,1e-153
,NODE_52_length_544_cov_1.131894,1074000.3.CAKX01000221,Cronobacter universalis NCTC 9529,1074000.3,CAKX01000221,"Cronobacter universalis NCTC 9529 WGS project CAKX00000000 data, contig Cgenomospecies1_581, whole genome shotgun sequence.",chromosome,84,90.63,0.01,3589048,3588556,544,4483119,474,2e-130
,NODE_52_length_544_cov_1.131894,198214.7.NC_004337,Shigella flexneri 2a str. 301,198214.7,NC_004337,"Shigella flexneri 2a str. 301, complete genome.",chromosome,82,97.06,0.01,4079897,4080424,544,4607203,461,2e-126
,NODE_54_length_541_cov_0.763285,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,98,100.00,0.01,3686544,3687084,541,4857432,939,0
,NODE_54_length_541_cov_0.763285,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,98,100.00,0.01,3700242,3700782,541,4870265,939,0
,NODE_54_length_541_cov_0.763285,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,98,100.00,0.01,3485501,3486041,541,4585229,928,0
,NODE_54_length_541_cov_0.763285,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,97,100.00,0.01,4135448,4134908,541,4791961,923,0
,NODE_54_length_541_cov_0.763285,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,97,100.00,0.01,4150801,4150261,541,4809037,923,0
,NODE_54_length_541_cov_0.763285,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,93,99.82,0.01,4044073,4043534,541,4600800,788,0
,NODE_54_length_541_cov_0.763285,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,90,100.00,0.01,3413061,3413601,541,4460105,690,0
,NODE_54_length_541_cov_0.763285,290338.8.NC_009792,Citrobacter koseri ATCC BAA-895,290338.8,NC_009792,"Citrobacter koseri ATCC BAA-895, complete genome.",chromosome,85,100.00,0.01,4445804,4446344,541,4720462,557,2e-155
,NODE_54_length_541_cov_0.763285,1333848.3.CP007557,Citrobacter freundii CFNIH1,1333848.3,CP007557,"Citrobacter freundii CFNIH1, complete genome.",chromosome,83,99.26,0.01,965083,965619,541,5099034,483,4e-133
,NODE_54_length_541_cov_0.763285,1115515.3.BBMZ01000017,Escherichia vulneris NBRC 102420,1115515.3,BBMZ01000017,"Escherichia vulneris NBRC 102420 DNA, contig: EV10242017, whole genome shotgun sequence.",contig,82,100.00,0.73,2671,3211,541,73795,463,6e-127
,NODE_55_length_538_cov_0.824818,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,100,100.00,0.01,2185440,2185977,538,4585229,989,0
,NODE_55_length_538_cov_0.824818,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,100,100.00,0.01,2299298,2299835,538,4791961,984,0
,NODE_55_length_538_cov_0.824818,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,100,100.00,0.01,681773,681236,538,4809037,984,0
,NODE_55_length_538_cov_0.824818,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,697010,696473,538,4857432,978,0
,NODE_55_length_538_cov_0.824818,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,697506,696969,538,4870265,978,0
,NODE_55_length_538_cov_0.824818,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,94,99.63,0.01,2225799,2226334,538,4600800,803,0
,NODE_55_length_538_cov_0.824818,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,87,99.07,0.01,611567,611035,538,4460105,614,1e-172
,NODE_56_length_538_cov_0.754258,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,1272822,1272285,538,4857432,956,0
,NODE_56_length_538_cov_0.754258,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,1230985,1230448,538,4870265,956,0
,NODE_56_length_538_cov_0.754258,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,97,100.00,0.01,1797373,1797910,538,4791961,912,0
,NODE_56_length_538_cov_0.754258,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,97,100.00,0.01,1183810,1183273,538,4809037,912,0
,NODE_56_length_538_cov_0.754258,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,97,100.00,0.01,1726051,1726588,538,4585229,906,0
,NODE_56_length_538_cov_0.754258,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,92,100.00,0.01,1739999,1740536,538,4600800,745,0
,NODE_56_length_538_cov_0.754258,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,88,100.00,0.01,1137052,1136515,538,4460105,640,2e-180
,NODE_56_length_538_cov_0.754258,637910.3.NC_013716,Citrobacter rodentium ICC168,637910.3,NC_013716,"Citrobacter rodentium ICC168, complete genome.",chromosome,86,99.63,0.01,1241549,1241014,538,5346659,575,7e-161
,NODE_56_length_538_cov_0.754258,693444.3.CP003938,Enterobacteriaceae bacterium strain FGI 57,693444.3,CP003938,"Enterobacteriaceae bacterium strain FGI 57, complete genome.",chromosome,86,100.00,0.01,2722395,2722932,538,4762179,568,1e-158
,NODE_56_length_538_cov_0.754258,1002368.3.AGCL01000039,Yokenella regensburgei ATCC 43003,1002368.3,AGCL01000039,"Yokenella regensburgei ATCC 43003 Y_regensburgeiATCC43003-1.0_Cont157.9, whole genome shotgun sequence.",chromosome,84,100.00,0.08,285461,284924,538,710584,507,2e-140
,NODE_57_length_537_cov_0.756098,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,100,100.00,0.01,1015161,1015697,537,4585229,987,0
,NODE_57_length_537_cov_0.756098,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,2022203,2021667,537,4857432,976,0
,NODE_57_length_537_cov_0.756098,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,2033607,2033071,537,4870265,976,0
,NODE_57_length_537_cov_0.756098,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,99,100.00,0.01,1039308,1039844,537,4791961,965,0
,NODE_57_length_537_cov_0.756098,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,99,100.00,0.01,1987173,1986637,537,4809037,965,0
,NODE_57_length_537_cov_0.756098,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,97,95.34,0.01,986932,987443,537,4600800,875,0
,NODE_57_length_537_cov_0.756098,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,95,95.34,0.01,1924410,1923899,537,4460105,797,0
,NODE_57_length_537_cov_0.756098,290338.8.NC_009792,Citrobacter koseri ATCC BAA-895,290338.8,NC_009792,"Citrobacter koseri ATCC BAA-895, complete genome.",chromosome,86,94.79,0.01,1037393,1037910,537,4720462,533,4e-148
,NODE_57_length_537_cov_0.756098,637910.3.NC_013716,Citrobacter rodentium ICC168,637910.3,NC_013716,"Citrobacter rodentium ICC168, complete genome.",chromosome,85,87.90,0.01,2066794,2066314,537,5346659,470,3e-129
,NODE_57_length_537_cov_0.756098,1333848.3.CP007557,Citrobacter freundii CFNIH1,1333848.3,CP007557,"Citrobacter freundii CFNIH1, complete genome.",chromosome,83,93.11,0.01,4244355,4243856,537,5099034,448,1e-122
,NODE_58_length_535_cov_0.779412,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,99,100.00,0.01,997324,996789,535,4791961,950,0
,NODE_58_length_535_cov_0.779412,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,99,100.00,0.01,2029164,2029699,535,4809037,950,0
,NODE_58_length_535_cov_0.779412,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,2065546,2066081,535,4857432,945,0
,NODE_58_length_535_cov_0.779412,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,2076951,2077486,535,4870265,945,0
,NODE_58_length_535_cov_0.779412,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,98,100.00,0.01,973393,972858,535,4585229,939,0
,NODE_58_length_535_cov_0.779412,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,95,99.44,0.01,944835,944303,535,4600800,845,0
,NODE_58_length_535_cov_0.779412,218493.5.NC_015761,Salmonella bongori NCTC 12419,218493.5,NC_015761,"Salmonella bongori NCTC 12419, complete genome.",chromosome,91,99.81,0.01,1965846,1966380,535,4460105,727,0
,NODE_58_length_535_cov_0.779412,637910.3.NC_013716,Citrobacter rodentium ICC168,637910.3,NC_013716,"Citrobacter rodentium ICC168, complete genome.",chromosome,84,100.00,0.01,2133675,2134210,535,5346659,518,1e-143
,NODE_58_length_535_cov_0.779412,290338.8.NC_009792,Citrobacter koseri ATCC BAA-895,290338.8,NC_009792,"Citrobacter koseri ATCC BAA-895, complete genome.",chromosome,84,99.81,0.01,987790,987256,535,4720462,500,4e-138
,NODE_58_length_535_cov_0.779412,502347.3.NZ_CH991859,Escherichia albertii TW07627,502347.3,NZ_CH991859,"Escherichia albertii TW07627 scf_1109867046288 genomic scaffold, whole genome shotgun sequence.",chromosome,83,98.88,0.01,4389123,4389651,535,4671083,485,1e-133
,NODE_59_length_532_cov_0.797531,99287.12.NC_003197,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,99287.12,NC_003197,"Salmonella typhimurium LT2, complete genome.",chromosome,99,100.00,0.01,3358092,3358623,532,4857432,967,0
,NODE_59_length_532_cov_0.797531,588858.6.CP001363,Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S,588858.6,CP001363,"Salmonella enterica subsp. enterica serovar Typhimurium str. 14028S, complete genome.",chromosome,99,100.00,0.01,3376345,3376876,532,4870265,967,0
,NODE_59_length_532_cov_0.797531,209261.6.NC_004631,Salmonella enterica subsp. enterica serovar Typhi str. Ty2,209261.6,NC_004631,"Salmonella enterica subsp. enterica serovar Typhi Ty2, complete genome.",chromosome,99,100.00,0.01,3201090,3201621,532,4791961,950,0
,NODE_59_length_532_cov_0.797531,295319.15.NC_006511,Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150,295319.15,NC_006511,"Salmonella enterica subsp. enterica serovar Paratyphi A str. ATCC 9150, complete genome.",chromosome,99,100.00,0.01,3168553,3169084,532,4585229,950,0
,NODE_59_length_532_cov_0.797531,220341.7.NC_003198,Salmonella enterica subsp. enterica serovar Typhi str. CT18,220341.7,NC_003198,"Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete genome.",chromosome,99,100.00,0.01,3215595,3216126,532,4809037,950,0
,NODE_59_length_532_cov_0.797531,41514.7.NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- strain RSK2980",41514.7,NC_010067,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:--, complete genome.",chromosome,94,100.00,0.01,4350515,4349984,532,4600800,806,0
